"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0543091396173428 0.0644088711043853 0.0592924279059146 0.0592601945300657 0.06 50000 0.9994 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00838709926685501 0.0123878088533025 0.0103019992506367 0.0103085056415582 0.01 50000 0.9994 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.627773163905733 0.73061958062322 0.677591622726958 0.677835104966766 0.7 50000 0.9994 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.676386812155085 0.755186618599253 0.714604265962369 0.714901959864782 0.7 50000 0.9994 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.599971997656112 0.717298529657736 0.657375853171288 0.658219681353323 0.7 50000 0.9994 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.638230611941075 0.73299099879706 0.684455210757018 0.685120385818941 0.7 50000 0.9994 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998364709949646 0.999995652944734 0.999283942386458 0.999230845681968 0.9994 50000 0.9994 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997552154547284 0.999992890292915 0.998801829033258 0.998751258132219 0.9994 50000 0.9994 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999078202292388 0.999999933211086 0.999682924583033 0.999626252132691 0.9994 50000 0.9994 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998942734893005 0.999999755175621 0.99967902052444 0.999599560795109 0.9994 50000 0.9994 "30+/100-"
"v.efficacy" "v.efficacy" 0.529315133514245 0.711692947420671 0.618188108369493 0.620578515731768 0.6 50000 0.9994 "30+/100-"
