"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0577587234521412 0.0652137515266799 0.0612726516902397 0.0613021376141474 0.06 80000 0.9998 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00828707559016202 0.0109015995781063 0.00960919013795214 0.00961445221247614 0.01 80000 0.9998 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.680683338958708 0.729559889134861 0.70531878318024 0.705175993248219 0.7 80000 0.9998 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.690472073820704 0.736448227755376 0.714193685840896 0.714041225125462 0.7 80000 0.9998 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.670838033753211 0.719558212589104 0.695950303465094 0.695870292530991 0.7 80000 0.9998 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.678603713348268 0.72189110997071 0.700036827314038 0.70011785454041 0.7 80000 0.9998 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999470542292665 0.999999916682439 0.999836199898709 0.999794814713364 0.9998 80000 0.9998 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999405113661437 0.999999777466041 0.999818147738102 0.999772905268769 0.9998 80000 0.9998 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999633596099302 0.999999981377617 0.999901140309214 0.999868470416676 0.9998 80000 0.9998 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99877919656282 0.999919713159683 0.999397074473392 0.999367509513917 0.9998 80000 0.9998 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.510263772453432 0.622963300732718 0.563345149879902 0.56424854429296 0.6 80000 0.9998 "1500+/5000-"
