"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0520281883969665 0.062021546862693 0.0570535640157392 0.0570597275479735 0.06 60000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.0082664751639867 0.0123433409042096 0.0103315368382599 0.0103601893949336 0.01 60000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.657144875008867 0.782763737934332 0.721726416657666 0.721401688015254 0.7 60000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.671470593279488 0.76658079480206 0.716469528804356 0.716826986564751 0.7 60000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.611302370504017 0.714479010490311 0.661367860113924 0.661612233177207 0.7 60000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.675013429566111 0.758628161117711 0.716227486338912 0.716491932512114 0.7 60000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998722548408907 0.999999952483667 0.999519665038835 0.999447190021502 0.999 60000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998284739976372 0.999994684053129 0.999229451978702 0.999178691427123 0.999 60000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997541174032869 0.999659450930397 0.998614910526155 0.99858960698028 0.999 60000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99669539648852 0.999502983444194 0.998049296653346 0.998039070997483 0.999 60000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.540695800451826 0.732595325318123 0.632807031958023 0.634859406237947 0.6 60000 0.999 "30+/100-"
