"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0565082477592932 0.0655551584780241 0.0612711685464393 0.0612568714752505 0.06
"Low prevalence pop" "Low prevalence pop" 0.00863006099410074 0.012030460983625 0.0102893594867491 0.0103066537614643 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.675982235162199 0.75277261819644 0.714770191196341 0.714600363074267 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.663697955429274 0.735493343368825 0.698361469064969 0.698460755958984 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.684733602879669 0.770941992792058 0.727466243973339 0.727664936046186 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.65216640931652 0.715769825254733 0.684828351230812 0.684516971952586 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998856752691975 0.999998756434127 0.999502307174968 0.999463498200422 0.9996
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99941780340339 0.999999864195919 0.999850575402536 0.999794956881852 0.9996
"SpStd vaccine pop" "SpStd vaccine pop" 0.999356185047792 0.99999998035948 0.999813963437788 0.999757026614526 0.9996
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998386753604785 0.999999484308536 0.999270805609679 0.999227228549893 0.9996
"v.efficacy" "v.efficacy" 0.491014278619353 0.629593954867831 0.558354475989006 0.558978318255612 0.6
