"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0530374236127102 0.0607863166926237 0.0566741643743276 0.0566803842588815 0.06
"Low prevalence pop" "Low prevalence pop" 0.00618160580438793 0.00905955557781767 0.00757037703960717 0.00761054206378624 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.697004474722079 0.783802909847056 0.740898493403286 0.741441745521409 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.699412561658005 0.771234817322966 0.734941774614369 0.734828880395976 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.727823061978883 0.82167050239295 0.772511269976252 0.772822886808385 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.672837282454851 0.743679348995965 0.706806223984433 0.707015784908593 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997346603235491 0.998843177851434 0.998097051721309 0.99808759976825 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996969872769158 0.998889977421395 0.997963055027465 0.997948262014151 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.998269722465301 0.99957787540932 0.998957008806846 0.998944984828319 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.997075836005042 0.998903354809689 0.997994343371445 0.997989553040997 0.999
"v.efficacy" "v.efficacy" 0.509457793726677 0.639185957101199 0.572088701635496 0.57304915759552 0.6
