"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0578180815216039 0.0637135329233211 0.0606816305484928 0.0607299315287358 0.06
"Low prevalence pop" "Low prevalence pop" 0.00899591713956599 0.0118808944089124 0.0103432729633859 0.0103830012178199 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.458166858317173 0.536099500365862 0.495689198662374 0.495520826577827 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.465478184267457 0.50693153924342 0.487049356619896 0.486721932046418 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.477314179288971 0.558866029445684 0.518262787761391 0.51888282783895 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.484491768408585 0.527146449669342 0.505278587324385 0.505202277139299 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998708534250171 0.999316598768457 0.999018424494532 0.99901478101588 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998359295262929 0.999440579945472 0.998889817684419 0.998892113619377 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998471622026034 0.999131451780949 0.998805770434504 0.998808664267455 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998874356973245 0.999968212782141 0.999419870528855 0.999428355676741 0.999
"v.efficacy" "v.efficacy" 0.250925530714136 0.309886392057811 0.279985028550463 0.280193178751178 0.3
