"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0561106096101791 0.0654370954466737 0.0605776867575841 0.0605742574624965 0.06 60000 0.999 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.009014612233591 0.0128929335828313 0.0109061234414364 0.0109320957642343 0.01 60000 0.999 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.678080651340365 0.770384179133278 0.72731959614825 0.727034736884297 0.7 60000 0.999 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.663218360918628 0.731214090994171 0.698314262140136 0.698467929057227 0.7 60000 0.999 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.657741242119139 0.750997790027323 0.705834681287621 0.705625259029574 0.7 60000 0.999 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.659812780008072 0.735567531032142 0.698961480996212 0.698426386886178 0.7 60000 0.999 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997555736393901 0.999404914330575 0.998550845898721 0.998528832073336 0.999 60000 0.999 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997869071817284 0.999977087060095 0.998923135615361 0.99889681619582 0.999 60000 0.999 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998196702979757 0.999844433636362 0.999072210379662 0.99905842870779 0.999 60000 0.999 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998700994395833 0.999999832079385 0.999550555863274 0.999465632675879 0.999 60000 0.999 "300+/1000-"
"v.efficacy" "v.efficacy" 0.4695785022246 0.621855856712002 0.543136719407961 0.544008977655645 0.6 60000 0.999 "300+/1000-"
