"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0533314787594938 0.0600321863635326 0.0566862784642832 0.0566796428675982 0.06
"Low prevalence pop" "Low prevalence pop" 0.00952082184660832 0.0123882139451652 0.0109844391125668 0.0109947460568761 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.666459234120445 0.718491938298757 0.692863535971539 0.692571222681615 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.685527563966309 0.729563899889056 0.707403363025981 0.707615579807676 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.689024625430177 0.739647898883765 0.714671167608558 0.714665105847668 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.679916681280107 0.72593872422141 0.701922026709573 0.701653031612726 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999220891865071 0.999970180765589 0.99961730713855 0.999592233953767 0.9995
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998668072181272 0.999818531929852 0.999265499746806 0.99924636741817 0.9995
"SpStd vaccine pop" "SpStd vaccine pop" 0.998907886079622 0.999831128276458 0.9994128977399 0.999389478493346 0.9995
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99887987375814 0.999930393890156 0.999465970019535 0.999439717516625 0.9995
"v.efficacy" "v.efficacy" 0.51216124784951 0.623632068954213 0.567587373494203 0.568086329204732 0.6
