"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0505471120406431 0.0625835922075747 0.056749820396016 0.0567455065014286 0.06 40000 0.9999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00647189337702967 0.0103963488587207 0.00827238589567611 0.00832748526568559 0.01 40000 0.9999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.581790061279877 0.694271906225393 0.636286936269902 0.636242598265477 0.7 40000 0.9999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.621434387743587 0.718450103684294 0.670809582687301 0.670553067056623 0.7 40000 0.9999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.647414019685641 0.758107932441464 0.703088262349213 0.70274579503376 0.7 40000 0.9999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.641927809510567 0.754944410065766 0.699587829943823 0.700153470136638 0.7 40000 0.9999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999379307439493 0.999999896292314 0.999841143552064 0.999782863224185 0.9999 40000 0.9999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996849948401104 0.999658916212716 0.998290257937381 0.998270706352333 0.9999 40000 0.9999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999219848462364 0.99999995435152 0.999786387466276 0.999721730095777 0.9999 40000 0.9999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998439607853074 0.999999840226452 0.999448976909499 0.999353291114902 0.9999 40000 0.9999 "30+/100-"
"v.efficacy" "v.efficacy" 0.548327184428066 0.759918107398391 0.647199885390711 0.649318183393457 0.6 40000 0.9999 "30+/100-"
