"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0555365237406183 0.0648825712207311 0.0597751349122903 0.0598314922060235 0.06 50000 0.9996 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.0085668908878212 0.0122271759476557 0.0103078467913206 0.0103253990775467 0.01 50000 0.9996 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.692247742566907 0.748503363362961 0.719223298560884 0.719284649741599 0.7 50000 0.9996 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.677135614899858 0.727182420789517 0.701697827733711 0.70169033260211 0.7 50000 0.9996 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.665443599121142 0.722020276744287 0.694680297671403 0.69501388394029 0.7 50000 0.9996 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.661459154645755 0.714512693286676 0.689512480077021 0.689547136526222 0.7 50000 0.9996 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998124789562896 0.999469732259512 0.998835537571744 0.998812306615585 0.9996 50000 0.9996 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99836864333467 0.999997645300357 0.99924341953133 0.999200647202928 0.9996 50000 0.9996 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999215489221519 0.999999940284268 0.999732343513449 0.999682332651889 0.9996 50000 0.9996 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999250173394439 0.999993055001614 0.999706444412687 0.99966559330431 0.9996 50000 0.9996 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.500475432732351 0.651796452231144 0.574281834908064 0.575259538666473 0.6 50000 0.9996 "1500+/5000-"
