"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0524034496352685 0.0638550633255018 0.0581531899491819 0.0582328473364918 0.06 40000 0.9994 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00879020594022869 0.0133795055100789 0.0109281775160034 0.0109623360238492 0.01 40000 0.9994 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.638479984597237 0.741048891309405 0.688829365067946 0.688822651301841 0.7 40000 0.9994 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.656247294118728 0.737045341390049 0.697824540392778 0.697846437072488 0.7 40000 0.9994 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.658000192367441 0.762559207942237 0.712736999094035 0.712661227123122 0.7 40000 0.9994 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.667588620578781 0.750414602199857 0.709648018784255 0.71003711429708 0.7 40000 0.9994 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997704238365851 0.999687981278044 0.998768457778385 0.998733416084649 0.9994 40000 0.9994 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997888579494194 0.999996824532015 0.999000811072689 0.998961254995436 0.9994 40000 0.9994 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997865319228545 0.999906006971915 0.998950398038241 0.998906062498728 0.9994 40000 0.9994 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998272493306474 0.999999248660595 0.999376976152488 0.999281772200982 0.9994 40000 0.9994 "300+/1000-"
"v.efficacy" "v.efficacy" 0.506194740779822 0.707592997798981 0.600052214255904 0.600922788909836 0.6 40000 0.9994 "300+/1000-"
