"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0517333816675857 0.0622835280401976 0.0570439648942395 0.0570405797120046 0.06 40000 0.9994 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00694597969308769 0.0108380527009574 0.00874806219121992 0.00878572504418839 0.01 40000 0.9994 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.645477087962497 0.704131056210276 0.673820488302346 0.673897787360638 0.7 40000 0.9994 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.677783051836378 0.731485490033542 0.704147963623901 0.704048336635235 0.7 40000 0.9994 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.671293696956261 0.730090009539761 0.700423185078896 0.700338023631053 0.7 40000 0.9994 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.660940978010605 0.716690233816342 0.687897125300445 0.687978538503019 0.7 40000 0.9994 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998858397209325 0.999840663088734 0.999396727551843 0.999369480094314 0.9994 40000 0.9994 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997694022846678 0.999655412356422 0.998696053178067 0.998673585706165 0.9994 40000 0.9994 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998331545963034 0.999732368725321 0.999066204114787 0.999043327596515 0.9994 40000 0.9994 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997709352645452 0.999536426352454 0.998682321456517 0.998647952253429 0.9994 40000 0.9994 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.542602640066867 0.736517964032182 0.633286721925185 0.635582940616642 0.6 40000 0.9994 "1500+/5000-"
