"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0549191714953216 0.0640802760997973 0.0591515132170435 0.0592256075119028 0.06
"Low prevalence pop" "Low prevalence pop" 0.00750848193387421 0.0111146883613759 0.00928012233614795 0.00934479583403594 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.633162591947361 0.734629392202878 0.680144480394081 0.680136753151824 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.657691625087939 0.737861816333788 0.695423636707456 0.6956560002322 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.637310059525067 0.733225514915192 0.683740034334082 0.684492283032858 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.651859736947543 0.733213025588026 0.69139064617659 0.691350617048574 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.998483797383731 0.999935249405124 0.999203049379126 0.999183483975928 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997013767193986 0.99921114949364 0.998112933383855 0.998108069736891 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.997897784826975 0.999586952930367 0.998791465007287 0.998783840678419 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.996713436742112 0.998974064758604 0.997901921377648 0.997883843470867 0.999
"v.efficacy" "v.efficacy" 0.543387936433092 0.706312747403022 0.625854846144616 0.625687934827685 0.6
