"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0545778494837883 0.0657953667946633 0.0597468886273989 0.0598249954572258 0.06 30000 0.9993 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00759045763683292 0.0119583162032001 0.00983879383653846 0.00986133010385821 0.01 30000 0.9993 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.673036802842336 0.733593096124319 0.703452491194963 0.703337422241296 0.7 30000 0.9993 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.664187934295953 0.718996876491207 0.692638850916642 0.692492255990184 0.7 30000 0.9993 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.659187072946624 0.720359302343476 0.688838320549368 0.688869115854819 0.7 30000 0.9993 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.665764996439301 0.721374553034251 0.694388141335471 0.694209426848053 0.7 30000 0.9993 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997785136037687 0.999495379881531 0.998699768923184 0.998668320552426 0.9993 30000 0.9993 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998773162808515 0.999966815705912 0.999472344393443 0.999418039200805 0.9993 30000 0.9993 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.99926149803851 0.999999902605801 0.999774255370357 0.999715809179626 0.9993 30000 0.9993 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999034890790495 0.999988950891237 0.999612447946201 0.999561541527992 0.9993 30000 0.9993 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.468663686599284 0.644589146279559 0.552259685156293 0.553856698845902 0.6 30000 0.9993 "1500+/5000-"
