"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0570008422299293 0.0628691937079519 0.0598715866071662 0.0598915874639341 0.06
"Low prevalence pop" "Low prevalence pop" 0.0092929006247413 0.0117724894703339 0.0104451069948199 0.0104671710710235 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.497479124700189 0.545073132802601 0.519964059997376 0.520138083290593 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.494430065822518 0.537530923549138 0.514847566096812 0.514863419761469 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.492119269830036 0.540816215039507 0.516511193306062 0.516442367967385 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.464695025636815 0.505694457652304 0.485379277727473 0.485615914545244 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998043740542427 0.998977504343761 0.99852451800512 0.998521828935828 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998655943495336 0.999725268886878 0.999201015262201 0.999200108821126 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.998178391456336 0.999073090833897 0.998622186368826 0.99862031828667 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997911337776238 0.998994870165035 0.998458051240076 0.998459913811555 0.9987
"v.efficacy" "v.efficacy" 0.657540436906894 0.757249018334278 0.707681739385351 0.707616422445284 0.75
