"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0589344909814873 0.0618470745690242 0.0605181908904993 0.0605113818500021 0.06
"Low prevalence pop" "Low prevalence pop" 0.00949999278170847 0.010826159211066 0.0101741170594184 0.010185397958293 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.84160249259906 0.883799214410947 0.86250232354948 0.86253824657124 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.839542587272701 0.861964397330541 0.851105657846368 0.85119932982724 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.834364046787204 0.874646681552924 0.855984089316926 0.856017614489687 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.822012661697975 0.844685838987917 0.833310519904013 0.833255113296529 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999609645760368 0.999937700806538 0.999783744708255 0.999782350121463 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999780677101464 1.00037221538679 1.00009055167015 1.00008756996762 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999593178531473 0.999924223620603 0.999764380427419 0.999762446025616 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999495884429752 1.00006380226701 0.999769643060199 0.999765811568772 0.9999
"v.efficacy" "v.efficacy" 0.27089751393429 0.300754553297092 0.285247261282244 0.285355963660646 0.3
