"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0500948900201469 0.0593833310517189 0.055069103616007 0.0550324247358775 0.06
"Low prevalence pop" "Low prevalence pop" 0.00891671538979467 0.0130429129455941 0.010982233173288 0.0110116668694632 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.722367788542946 0.877975500330126 0.797180158793296 0.798400678247697 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.834245141439882 0.917684637796052 0.873702954755119 0.873690030248589 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.720726752802551 0.890874516122078 0.804934566004026 0.805908500110811 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.813673232547448 0.895915274594767 0.854459358809206 0.854793391383888 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998429642083069 1.00012438409097 0.99935334458116 0.99932677114968 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998000241029814 1.00032192671552 0.99919697680139 0.99916158595094 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998685271322891 1.00025245783025 0.999523506024858 0.99950335165791 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996731845968499 0.999260550885573 0.99811469944883 0.998067839461362 0.999
"v.efficacy" "v.efficacy" 0.289733915588723 0.424224668903265 0.353593209815458 0.355208803220245 0.3
