"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0577292267683592 0.0634932136432683 0.0604768448062474 0.0604732395741908 0.06
"Low prevalence pop" "Low prevalence pop" 0.008880184719237 0.0116223555496573 0.0102360081238377 0.010257433323328 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.456128455490077 0.531761803951044 0.494450393463801 0.494652449909359 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.467396881326283 0.508088898765305 0.487887187591831 0.488000776837023 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.477781729641231 0.559800735733052 0.519171088295757 0.519837879203829 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.487164512003146 0.529119496799031 0.506637367069057 0.506868445448392 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998713664483351 0.999327400690543 0.999010318655726 0.999006457638565 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998341529773184 0.999403780801932 0.998844897506782 0.998848515874268 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998473868857048 0.999114649484007 0.998814640298115 0.998812106408394 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998857687086396 0.999925981363673 0.999396715401707 0.999392110960871 0.999
"v.efficacy" "v.efficacy" 0.252434648569634 0.311974757672504 0.281862159593572 0.281703863787456 0.3
