"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0537764593878958 0.0639193660056872 0.058497039896099 0.0585041058538061 0.06 50000 0.9994 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00781904185010691 0.0118020507312995 0.00973561997484757 0.0097412053303283 0.01 50000 0.9994 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.684732991559668 0.779644591214571 0.733104869216783 0.733162529960795 0.7 50000 0.9994 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.653389811713677 0.734652264011542 0.693275830029121 0.693270517972922 0.7 50000 0.9994 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.683914843871649 0.780796132704048 0.729715050765212 0.729715051262498 0.7 50000 0.9994 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.615875102522959 0.697667989941405 0.656260784992987 0.656883360756142 0.7 50000 0.9994 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997803693987398 0.999646196041461 0.998769433906777 0.998757580556359 0.9994 50000 0.9994 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997925597348766 0.999911713799364 0.998938617446944 0.998898165682881 0.9994 50000 0.9994 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998318436251058 0.999924718723525 0.999130807386586 0.999098179020796 0.9994 50000 0.9994 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998147406400089 0.999999542834617 0.99912254446497 0.999074110796644 0.9994 50000 0.9994 "300+/1000-"
"v.efficacy" "v.efficacy" 0.492675367770936 0.662635815168277 0.570301369120049 0.572275134132443 0.6 50000 0.9994 "300+/1000-"
