"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0572206576522108 0.0638653774558986 0.0603558680745898 0.0603690929820117 0.06
"Low prevalence pop" "Low prevalence pop" 0.00888083363547878 0.0117781184496164 0.0102283693900711 0.0102431985051385 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.787182901750226 0.87086506070682 0.829403642102335 0.829471756628255 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.826938795540466 0.876403629364428 0.852647485728093 0.852715670759656 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.847236642855463 0.937945064760095 0.894942653213459 0.894415432797116 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.80364309670505 0.85697498405357 0.830412126304843 0.830202863543391 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999283821099449 1.00006150045629 0.999695603765872 0.999682862671286 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998997425557559 1.00040605533492 0.999722761227795 0.999714145648437 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999707807537632 1.00038401604243 1.00006448541686 1.00005468816772 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999583741539925 1.00073811067947 1.000196573315 1.00018228963048 0.9999
"v.efficacy" "v.efficacy" 0.282395954415553 0.354487333047516 0.316462816065118 0.316661190611142 0.3
