"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0577984592747953 0.065520362186421 0.0619900229444701 0.0619259140911901 0.06 90000 0.9992 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00925729978659239 0.0122512903948163 0.0106358031601103 0.0106448986462808 0.01 90000 0.9992 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.654495041869976 0.740063392221799 0.693831112355033 0.694228621833046 0.7 90000 0.9992 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.663434175390927 0.730158885810305 0.698771896816206 0.698777889623258 0.7 90000 0.9992 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.655283277568124 0.737793555288276 0.697569444580302 0.698073417041835 0.7 90000 0.9992 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.667520253039341 0.728611988234508 0.698033917738328 0.698443644371288 0.7 90000 0.9992 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99907272844854 0.999998990905275 0.999639157412382 0.99959252361158 0.9992 90000 0.9992 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998850941769684 0.999999965864348 0.99956038601473 0.999502163574497 0.9992 90000 0.9992 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998940639893058 0.99999968314463 0.999543233972109 0.999504188058291 0.9992 90000 0.9992 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998214044767798 0.999830321819152 0.999044866247301 0.999011153084205 0.9992 90000 0.9992 "30+/100-"
"v.efficacy" "v.efficacy" 0.51357017694469 0.641486302636222 0.575616008258324 0.576111083236864 0.6 90000 0.9992 "30+/100-"
