"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0548046845284271 0.0663595115668591 0.0608217998038442 0.060805407941771 0.06
"Low prevalence pop" "Low prevalence pop" 0.00866934372390766 0.0140252299505901 0.011025010162878 0.0111400661916658 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.579200571043675 0.715948149353826 0.648733371671408 0.648984048266024 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.630588309836958 0.73408012361598 0.684479153230296 0.684171148505608 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.626041748221992 0.76758555778178 0.695139580383121 0.695146124131679 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.630949750200073 0.724692918886436 0.679814174992269 0.679597472993904 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998274430155641 1.00031147505804 0.999393266576709 0.999362206218128 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999589231935426 1.00182319471771 1.00067983598323 1.00068415384863 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998615081780112 1.00062402619381 0.999643827108007 0.999637796698862 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998428432116309 1.00108292386641 0.999862925941533 0.999849257478442 0.9999
"v.efficacy" "v.efficacy" 0.454185258830352 0.641702991340314 0.539923973010873 0.543325650521507 0.6
