"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0560907303996597 0.0639034629431955 0.0600380932548589 0.0600879515420419 0.06 80000 0.9991 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00926262088654834 0.0122894020306277 0.010722769777762 0.0107508963891978 0.01 80000 0.9991 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.663273369964798 0.714877668328421 0.68940036353467 0.689225479118468 0.7 80000 0.9991 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.685689033069718 0.732520844520196 0.709965714639453 0.70980209219476 0.7 80000 0.9991 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.69988411911499 0.7511125692988 0.727692489449581 0.727433035534724 0.7 80000 0.9991 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.675653194763673 0.72328468138861 0.698522484362154 0.698776613138287 0.7 80000 0.9991 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998689915025002 0.999746743069191 0.999241525756115 0.99922133347804 0.9991 80000 0.9991 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998186498879824 0.99965391206881 0.998935790158284 0.998913181056586 0.9991 80000 0.9991 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998627951413956 0.999652290683327 0.999174572267408 0.999154887420897 0.9991 80000 0.9991 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99842008955666 0.999712904270663 0.999098518322377 0.99907481015259 0.9991 80000 0.9991 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.526101974414821 0.653179303826043 0.589919936258543 0.590075783702723 0.6 80000 0.9991 "1500+/5000-"
