"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0576731057232612 0.0662916006422054 0.0619188399725936 0.0619162243691741 0.06 60000 0.9995 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.0089956789990168 0.0122780710601732 0.0105829618527205 0.0106042139823446 0.01 60000 0.9995 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.658473204476503 0.744167388655504 0.701401973747463 0.701644410848528 0.7 60000 0.9995 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.682809609281361 0.746939733699428 0.71462398003281 0.714898558301756 0.7 60000 0.9995 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.659789480940206 0.74666623471104 0.700077176302029 0.700445042712504 0.7 60000 0.9995 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.709336094752642 0.769729691751715 0.739904311209379 0.740264869895922 0.7 60000 0.9995 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998792474088455 0.999998337986825 0.999492874676535 0.999446414563653 0.9995 60000 0.9995 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999176094360643 0.999999999922972 0.999751050048242 0.999687595453039 0.9995 60000 0.9995 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998745112559279 0.999997783988799 0.999416799776254 0.999382221254262 0.9995 60000 0.9995 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998883794632657 0.999999915989003 0.999627443107926 0.999550395424255 0.9995 60000 0.9995 "300+/1000-"
"v.efficacy" "v.efficacy" 0.482813989050295 0.617258418379876 0.549769718775709 0.549946006308252 0.6 60000 0.9995 "300+/1000-"
