"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0559560463923685 0.0643520834628577 0.0599840524306823 0.0600225973886148 0.06 60000 0.9994 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00698214537378334 0.0100949390273073 0.00858950729200619 0.00860172394289498 0.01 60000 0.9994 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.672474729660363 0.75895468201772 0.716935023721584 0.716657699995787 0.7 60000 0.9994 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.653544870603137 0.714912629040231 0.685078725399903 0.68471957510662 0.7 60000 0.9994 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.683598962196126 0.775656896701212 0.727752076994206 0.727462739351225 0.7 60000 0.9994 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.691513173097465 0.765014855738085 0.728303209804929 0.728264303253634 0.7 60000 0.9994 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997693451381348 0.999404747280046 0.998582145649272 0.998562109970074 0.9994 60000 0.9994 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998017018956503 0.999912571825316 0.998949059380098 0.998925909309078 0.9994 60000 0.9994 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998279663486189 0.99975158999458 0.999014846894712 0.99899354803995 0.9994 60000 0.9994 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999361631938799 0.999999972729972 0.999825425653836 0.999769760097254 0.9994 60000 0.9994 "300+/1000-"
"v.efficacy" "v.efficacy" 0.49752778032267 0.641510955106788 0.570465951874158 0.571118618561265 0.6 60000 0.9994 "300+/1000-"
