"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0588804494958511 0.0680173529302591 0.0632854310991622 0.0633156959177574 0.06 70000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00955991753524416 0.0131426315460641 0.0113761107283254 0.0113691220479362 0.01 70000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.634274240703213 0.742253803973973 0.689286946451272 0.689739160777107 0.7 70000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.630370110885601 0.705770305114627 0.665463751641532 0.666178600597772 0.7 70000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.651552677057477 0.774098094800678 0.708802910292331 0.709907499004872 0.7 70000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.629693152797359 0.701208559062551 0.664293022733287 0.66463332018587 0.7 70000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.996813605808589 0.998981048230957 0.997990731948932 0.997969198809964 0.999 70000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998922573352561 0.999999988859535 0.999643225451507 0.99956940279734 0.999 70000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997839364517945 0.999509316630454 0.998753233012021 0.99872322905153 0.999 70000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998504225670676 0.999999672707153 0.999406077082651 0.999341218849518 0.999 70000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.453223500273665 0.605539282625393 0.52947600040876 0.529894464488645 0.6 70000 0.999 "30+/100-"
