"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0565538299185537 0.0664128872634842 0.0617250736437275 0.0617144630441072 0.06 50000 0.9994 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00842998064603297 0.0121132341024191 0.0102622635927451 0.0102676411309677 0.01 50000 0.9994 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.644026702117461 0.761224650213441 0.69940939679028 0.699831256190999 0.7 50000 0.9994 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.667165389376867 0.749741253200144 0.7077861622271 0.70777386830127 0.7 50000 0.9994 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.666435590397194 0.786392271675539 0.727357207379793 0.728640971476281 0.7 50000 0.9994 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.674045286959478 0.756518285787323 0.714981387026954 0.715762948459784 0.7 50000 0.9994 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998380269548431 0.999993596849525 0.999259542448024 0.999206787000603 0.9994 50000 0.9994 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998556714870336 0.999999643363945 0.999504687324288 0.999410999054458 0.9994 50000 0.9994 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998365975813153 0.999996067174168 0.999246828701274 0.999203644771747 0.9994 50000 0.9994 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998480966979464 0.999999917713674 0.999433936889592 0.999350191841534 0.9994 50000 0.9994 "30+/100-"
"v.efficacy" "v.efficacy" 0.499217651216528 0.663519596673934 0.583302142652757 0.583594565235345 0.6 50000 0.9994 "30+/100-"
