"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.048758752536894 0.0734612788522062 0.0608595855378757 0.0609621598031046 0.06
"Low prevalence pop" "Low prevalence pop" 0.008394261721475 0.0173990924005799 0.012638925715111 0.0127570058003889 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.633273645852826 0.916650230541349 0.776139698375812 0.778367325549817 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.51152065525201 0.705760618110486 0.607608133523437 0.610637429338836 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.557459855016467 0.779598942270427 0.668502583832497 0.669085442234379 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.542395579180866 0.749307564327223 0.644778639365161 0.64510747896215 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997658794691029 0.999999940731838 0.99931747359077 0.999129343882519 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99648213580889 0.999999304387562 0.998925386989898 0.998651576073256 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.996297283640993 0.99999969998496 0.998577985830719 0.998407351768086 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.996225575112763 0.999999712639946 0.998825973246648 0.99853382348558 0.999
"v.efficacy" "v.efficacy" 0.378483542212236 0.761464278202902 0.561552455163437 0.569168707641064 0.6
