"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0522732813972302 0.0628364449046849 0.057380253525358 0.0574191849579867 0.06 40000 0.9998 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00696049025284507 0.0109145175779435 0.00880811811383331 0.00884635718199423 0.01 40000 0.9998 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.645184481191683 0.701283758732951 0.673382069716332 0.673424603495496 0.7 40000 0.9998 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.675588600910544 0.729061351789369 0.703378913008418 0.703166592623835 0.7 40000 0.9998 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.672800785180096 0.730441148982095 0.703546187208433 0.703493678330172 0.7 40000 0.9998 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.658137933845618 0.714132382357113 0.686918885623103 0.686859118615874 0.7 40000 0.9998 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999138766996676 0.999947351456215 0.999598912385436 0.999564407734953 0.9998 40000 0.9998 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998293810658534 0.999997146617707 0.999190698236495 0.999145563938989 0.9998 40000 0.9998 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999141591626363 0.999982628143245 0.999639663475419 0.999598108265559 0.9998 40000 0.9998 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998575807202952 0.999946386089246 0.9993296099199 0.999281148703497 0.9998 40000 0.9998 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.533017792128795 0.71620976840238 0.623693575702668 0.625292923028852 0.6 40000 0.9998 "1500+/5000-"
