"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.055573108165368 0.0637392305069481 0.0595408083066524 0.0595748634056388 0.06 80000 0.9995 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00792950486486756 0.0110710789106247 0.00942489440758328 0.00944418859251777 0.01 80000 0.9995 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.639832457447165 0.741541879216476 0.691097283854933 0.691446256867685 0.7 80000 0.9995 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.660869121860506 0.726744546629603 0.693156344109325 0.693438250153599 0.7 80000 0.9995 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.631224605243012 0.715585492273297 0.673144415925755 0.673782250248775 0.7 80000 0.9995 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.675543181421134 0.748786664505568 0.711807064107302 0.712282526100085 0.7 80000 0.9995 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999110526436917 0.999999960435433 0.999677855202914 0.999625109117101 0.9995 80000 0.9995 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998218910756017 0.999972571591301 0.99909129895515 0.999059424741396 0.9995 80000 0.9995 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998164501787577 0.999833650587758 0.99897469771516 0.998959577940442 0.9995 80000 0.9995 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998659878341373 0.999999273838119 0.999446862884883 0.999393388070502 0.9995 80000 0.9995 "30+/100-"
"v.efficacy" "v.efficacy" 0.53432869174923 0.683983872871603 0.605968149281236 0.606673168440217 0.6 80000 0.9995 "30+/100-"
