"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.053085078182324 0.0605692852679461 0.0567255585423325 0.0567631303253052 0.06
"Low prevalence pop" "Low prevalence pop" 0.00917861051971025 0.0125492791331393 0.0108704732077857 0.0108741659456418 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.656180136370156 0.731165690459703 0.69501658040457 0.694743155202525 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.675162329014979 0.738528217935112 0.70567620795366 0.705831844599677 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.709872360498472 0.791457576285173 0.751002904681156 0.750541270692009 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.678646757940134 0.74390766573319 0.710285271798125 0.710333157143579 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998546393864436 0.99979309924012 0.999195095846282 0.999185329835688 0.9991
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997921967266573 0.999786564142714 0.998887006341219 0.998875386010703 0.9991
"SpStd vaccine pop" "SpStd vaccine pop" 0.998400497800237 0.999746094649043 0.99905015101312 0.999039400092997 0.9991
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998507388170222 0.999999500707812 0.999282236558442 0.999252366385108 0.9991
"v.efficacy" "v.efficacy" 0.495392643979556 0.622847927403138 0.558268056962251 0.558852902373246 0.6
