"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0538058723800017 0.0630503938443714 0.0582965790932416 0.0583174934229682 0.06 60000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00741994825046224 0.011097440573177 0.00921601551176299 0.0092362037990604 0.01 60000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.630122009089168 0.754973282949793 0.691219945175419 0.691416131962278 0.7 60000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.678123763631773 0.762304795235808 0.721493054711691 0.721601818544109 0.7 60000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.625946163290666 0.747358402853956 0.689564726458057 0.688842774642591 0.7 60000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.642762967991956 0.717638448361154 0.677103274396332 0.677339668102051 0.7 60000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997695535084528 0.999575662867857 0.998654130990911 0.998638265566465 0.999 60000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998820130206476 0.999999909323182 0.999624583578718 0.999538195529671 0.999 60000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997306947313397 0.999360028869791 0.998357546453633 0.998337295758662 0.999 60000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998357996701932 0.999999763567802 0.999245629517416 0.999203813992698 0.999 60000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.481791887496013 0.658326492856015 0.568210154035408 0.570159443635737 0.6 60000 0.999 "30+/100-"
