"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0572684610375518 0.0778184830455345 0.0676985835888208 0.067779309347696 0.06
"Low prevalence pop" "Low prevalence pop" 0.00561569027583281 0.0140251349591483 0.00951756448437309 0.00974560444779693 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.686093724792754 0.89881802202636 0.799453396679568 0.798271088797478 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.791414785668763 0.940956788867994 0.86897854182316 0.867454206629032 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.758225998140014 0.967570899582919 0.867161925789724 0.866158835417975 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.772708319487903 0.911623195409154 0.843646880564576 0.84316028019261 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998271618394873 1.00097281230993 0.999816852513062 0.999691970385828 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99868555374434 1.00200460324625 1.00059591611282 1.00053654493133 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998320745111564 1.00121157758929 1.00008675611513 0.999998586249069 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996809301399645 1.00123814596579 0.99920067157344 0.999110742214868 0.9999
"v.efficacy" "v.efficacy" 0.341001204025977 0.617296559824569 0.474457651582751 0.477595757957196 0.6
