"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.056478433926218 0.068450973354166 0.0625492239310783 0.062516571989227 0.06 40000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00758602853140197 0.0119546821044209 0.00980591485462818 0.00984211108852402 0.01 40000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.675091129216645 0.81745812936928 0.744827563946956 0.744978637236967 0.7 40000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.687987952855011 0.775939390208685 0.731493980487744 0.731849458652237 0.7 40000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.653452594645648 0.79084698045219 0.71866851755873 0.719127126675104 0.7 40000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.662436864520357 0.760886251315868 0.711884050478897 0.712165703250575 0.7 40000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99820430455263 0.999983479750901 0.999192065603753 0.999137039579479 0.999 40000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997595114109865 0.999997621156362 0.998832035021179 0.998780442507794 0.999 40000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997751196185161 0.999850761598276 0.998832152222824 0.998796970383126 0.999 40000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998049012334722 0.999909617654024 0.999126589244688 0.999052689192174 0.999 40000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.401841775933454 0.577653971415829 0.487359403001514 0.489599589213059 0.6 40000 0.999 "30+/100-"
