"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0582453369134468 0.0641598758127613 0.0611075580240472 0.0611303245954331 0.06
"Low prevalence pop" "Low prevalence pop" 0.00924919059681791 0.0116056561321795 0.0103829720582793 0.0104115354082372 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.482650099669244 0.530098950142644 0.506646124444139 0.506492052498604 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.472522807542123 0.513187165268393 0.493053662835618 0.493007358102893 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.468251833327445 0.515022180694184 0.491876111933963 0.492069450595964 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.468621832721499 0.50948228773479 0.489431996498619 0.48942341238491 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998328669876004 0.999253607902234 0.998820103191812 0.998819714562402 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998037627263191 0.999087641126698 0.998557291860528 0.998557350536065 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.998103667222248 0.999005339766469 0.998538368539464 0.998538188325295 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998139756407701 0.999160445366358 0.998663254211591 0.998665437504254 0.9987
"v.efficacy" "v.efficacy" 0.688160669698257 0.79598630576273 0.739826322472685 0.7406449366199 0.75
