"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0591325462390376 0.0627882167385602 0.0609171132863434 0.0609360323784479 0.06
"Low prevalence pop" "Low prevalence pop" 0.0088649801834994 0.0104632762603749 0.00967796860021455 0.00968590234314956 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.694796831172975 0.761449339427494 0.726810450431542 0.72712890866313 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.684017650973048 0.715665280333913 0.700107473225468 0.699930234209547 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.687423950746329 0.750496978259077 0.718156258546201 0.718257153852524 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.68644497608845 0.717491534223931 0.701634770327557 0.701703192382403 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998714968675015 0.999258237279611 0.998983316782913 0.998979199384052 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998737274202552 0.999555220818414 0.999138735886277 0.999138450007178 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998598521145501 0.99915350595789 0.998885802726593 0.998881101868991 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998430588379237 0.99930226068374 0.998893608432791 0.998889867403393 0.999
"v.efficacy" "v.efficacy" 0.25221525229361 0.291473210853899 0.271635278903579 0.271632596610238 0.3
