"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0539511311532574 0.0638130804521643 0.0589008712682154 0.0589375291996082 0.06 50000 0.9996 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.0083110636384432 0.011905676589316 0.00998990700963603 0.0100218902771733 0.01 50000 0.9996 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.675826757615503 0.763490207414813 0.718256264890741 0.718420216727669 0.7 50000 0.9996 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.671639897714547 0.738591525068014 0.705533305534358 0.70545524647694 0.7 50000 0.9996 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.632294660899526 0.724681956176561 0.677426311859548 0.678038496601557 0.7 50000 0.9996 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.653899255867983 0.733049820682653 0.692900466917023 0.692792907512709 0.7 50000 0.9996 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99860339118775 0.999999346134809 0.999400452355707 0.999349728439946 0.9996 50000 0.9996 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997406731552352 0.999564477478767 0.998579682275305 0.998545823685577 0.9996 50000 0.9996 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998930706061965 0.999999978653704 0.999575949543354 0.99952884213646 0.9996 50000 0.9996 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999251425003924 0.999999611112997 0.999777424360286 0.999717446895827 0.9996 50000 0.9996 "300+/1000-"
"v.efficacy" "v.efficacy" 0.510522714920195 0.691011090893922 0.596953726250508 0.598845709592669 0.6 50000 0.9996 "300+/1000-"
