"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0543245329544863 0.0658721496812656 0.060101859000682 0.0601849292129422 0.06 30000 0.999 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00838113236469583 0.0131196061519443 0.0106019509783105 0.0106303205484419 0.01 30000 0.999 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.672990160633178 0.732712785197822 0.702610810188224 0.702367534018163 0.7 30000 0.999 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.664865535066095 0.719459049763629 0.692193623273551 0.692379717967221 0.7 30000 0.999 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.65753783130212 0.717841514355368 0.689504642759306 0.689351379240855 0.7 30000 0.999 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.663725439906058 0.719182402612397 0.691493218950387 0.691365104073896 0.7 30000 0.999 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997432524996632 0.999246210729254 0.998392542839858 0.998359507086067 0.999 30000 0.999 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998558964012126 0.999936341577871 0.999364055220034 0.999310001880759 0.999 30000 0.999 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998837040701964 0.999999742583983 0.999576808489386 0.999511512107059 0.999 30000 0.999 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998593046169384 0.999915870288646 0.999330380528962 0.999274905790651 0.999 30000 0.999 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.45975988743747 0.642532703368263 0.547168023344209 0.548040768799782 0.6 30000 0.999 "1500+/5000-"
