"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0541927849155307 0.0626067859138411 0.0582662683144816 0.0582988706349856 0.06 70000 0.9998 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00749099505067824 0.0106411634904339 0.00900171219020712 0.00902766413056859 0.01 70000 0.9998 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.683653448316918 0.777034523892032 0.730557223215677 0.730806637382339 0.7 70000 0.9998 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.677761384342223 0.747431152875124 0.712726198683724 0.71278874830814 0.7 70000 0.9998 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.689517679404701 0.777827955078278 0.731340471691859 0.732298372256308 0.7 70000 0.9998 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.698501039876982 0.776778118397847 0.736567609052222 0.737031084035466 0.7 70000 0.9998 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999080206760725 0.999999468503128 0.999656078228073 0.999606945648129 0.9998 70000 0.9998 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998235273144542 0.999996645015491 0.999069840273337 0.99904167236517 0.9998 70000 0.9998 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.99888776496949 0.999999228270147 0.99950071578158 0.99946373425173 0.9998 70000 0.9998 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99869826088738 0.999999430324867 0.999465419781159 0.999405623836215 0.9998 70000 0.9998 "30+/100-"
"v.efficacy" "v.efficacy" 0.516935516848583 0.660726734736758 0.590339018761481 0.59110382293181 0.6 70000 0.9998 "30+/100-"
