"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0496957443469155 0.0687017690480754 0.0593412393994652 0.0593865063166931 0.06
"Low prevalence pop" "Low prevalence pop" 0.00630582159081567 0.0133983153010717 0.00960617874844507 0.00969903552654242 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.650419472473295 0.85249261312117 0.751293002517713 0.75298792156459 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.605588958597949 0.767686250686903 0.682617547580796 0.684416587595734 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.67863491830511 0.9137409516511 0.790130339992345 0.792088125193334 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.62804873227987 0.791725610271889 0.711330352974375 0.712321883284712 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.995625062037696 0.999574460150161 0.99767043516178 0.997599496168494 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.995879270349419 0.999944260930923 0.997887079853413 0.997801294934873 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.996978742592905 0.999994153640793 0.998669174039869 0.998564862615428 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.995490681854541 0.999976379900822 0.997743595337506 0.997660232293591 0.999
"v.efficacy" "v.efficacy" 0.408948356434011 0.713592053890771 0.550175109252585 0.555736637506946 0.6
