"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0563539629114234 0.0658321542404641 0.0611889191294461 0.0611986908176955 0.06
"Low prevalence pop" "Low prevalence pop" 0.00871751253523676 0.0123784771761797 0.0104693172558127 0.010510325856227 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.766995191175951 0.864656665616098 0.81581104492281 0.815557324411058 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.84156685402039 0.913258458633302 0.87996383535806 0.879443005606776 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.791651670009884 0.897925192737989 0.846012992651687 0.845673149126936 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.834775296397805 0.908153783252217 0.87193826580326 0.871883289937184 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997598520875651 0.999604975857788 0.998671377541344 0.998641692344659 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997643794434983 0.999908925459665 0.998792464285618 0.998756155692913 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998673494379156 1.0004524250205 0.999599361848303 0.999568389924463 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997492283127146 0.999764261402572 0.998645584675321 0.998603609186737 0.999
"v.efficacy" "v.efficacy" 0.531052373740068 0.700079741589641 0.614587526425259 0.615868362095179 0.6
