"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0539709495206935 0.0776539257053486 0.0664779185546886 0.0663059824741283 0.06
"Low prevalence pop" "Low prevalence pop" 0.00737208188638098 0.0173545310648244 0.011798305196764 0.0120164309874673 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.628412816839371 0.845511374367654 0.745109895650412 0.745391900152639 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.699365321250898 0.86120360876871 0.780640346128885 0.780160031195482 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.713278911394577 1.05380669911987 0.881462738862542 0.886954896803186 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.766808205527565 0.964813973246205 0.85868982289656 0.859107383627393 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.993303616916956 0.999565455109372 0.996752867853392 0.996603349284851 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.993252151274347 1.00000440883237 0.997022577309347 0.996879243383565 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998829405604495 1.00232105281412 1.00076379756615 1.00069139473404 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998271453623181 1.00315944682829 1.00071004848729 1.00069153509331 0.999
"v.efficacy" "v.efficacy" 0.372514103089913 0.744008025875488 0.550539256529389 0.556011043035927 0.6
