"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0568917005541082 0.0665125331468103 0.061758770557418 0.0617811581946882 0.06 60000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00773436542635835 0.0115103216963072 0.00959174834612889 0.00959483138836659 0.01 60000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.649368138815894 0.771045830997478 0.709920168464677 0.710098188482297 0.7 60000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.668223099234756 0.749555654900669 0.70681540757375 0.707707368240354 0.7 60000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.635754349999931 0.752756988905236 0.693932314738343 0.694218019205925 0.7 60000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.641028968510117 0.718711061312011 0.677199959469217 0.677691790306244 0.7 60000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997782312084278 0.999689440234686 0.998729487998094 0.998713566900887 0.999 60000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998535996569769 0.999999979414532 0.999429069996352 0.999357208210482 0.999 60000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997977025073106 0.999833818384101 0.998946099585804 0.998915615370594 0.999 60000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998009098574648 0.999913505323842 0.999029404261266 0.998996479197532 0.999 60000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.467663926644437 0.631481183275155 0.547331631548904 0.548159000967418 0.6 60000 0.999 "30+/100-"
