"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0556364891505167 0.0642431888838973 0.0600918759787845 0.0600795416694136 0.06 80000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00885954434560204 0.0125418847028828 0.0106762405768823 0.0106825273717103 0.01 80000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.649245344739969 0.753090379759321 0.701205321018319 0.701087345116353 0.7 80000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.664960083142014 0.739453096344222 0.701191745519778 0.701292108720612 0.7 80000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.673693525345133 0.771393258540517 0.722795826093235 0.723035332595886 0.7 80000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.66522035688555 0.742481254247196 0.703813582114463 0.703975394187897 0.7 80000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998391972899998 0.99990136075273 0.999153803029472 0.999140523502859 0.999 80000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997522895103742 0.999669930133809 0.998584822306084 0.998577919031381 0.999 80000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998214448918903 0.99991323820819 0.999049564196733 0.999034170268104 0.999 80000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998328891851614 0.99999968271848 0.999205651860426 0.999166518364733 0.999 80000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.509997798199109 0.662137110960553 0.58812039857774 0.588480135490473 0.6 80000 0.999 "30+/100-"
