"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0514778549906243 0.0815855092906334 0.0655063260838852 0.065794034328895 0.06
"Low prevalence pop" "Low prevalence pop" 0.00772511777914866 0.0239155204061665 0.0148642019197226 0.0154717265509789 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.540087125123562 0.887539463247959 0.699814860778902 0.704997264662518 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.538164918170738 0.77440457447416 0.656769678990773 0.655286716619811 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.429161024236717 0.708731348528757 0.563902710341768 0.566609006472749 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.502113451120515 0.744636313719885 0.629693544054414 0.629103844543345 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.996408133965443 1.00378217060006 1.00033060413524 1.0003237889555 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.995229403117277 1.00368127664573 0.999305098197773 0.999355938660061 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.994394821056561 1.00122615211022 0.997769345803553 0.99770952020586 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997438038756664 1.00464607133956 1.00092429351315 1.00095485382534 0.9987
"v.efficacy" "v.efficacy" 0.436533242640508 0.935626777041672 0.668436020090726 0.674321336014481 0.75
