"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.055200418329369 0.0695509265881497 0.0623623624222306 0.0623538209379519 0.06 30000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.0082361095564672 0.0140257252583977 0.0110172299100866 0.0110478363373175 0.01 30000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.647040004563416 0.806862451656155 0.727718443746582 0.728436861595648 0.7 30000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.625432738203059 0.741074830306613 0.680934005734741 0.68136552789371 0.7 30000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.669431632822474 0.821096529414023 0.74670805881753 0.747225750308555 0.7 30000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.627538492660575 0.748528024569496 0.684950408573335 0.685017871509438 0.7 30000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997729470365887 0.999989485667479 0.998853949861513 0.998816548981241 0.999 30000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997092523117822 0.999999975555227 0.998715253623778 0.998624064477471 0.999 30000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997592566346821 0.999973570607295 0.998857279648554 0.998804324573716 0.999 30000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997338899298648 0.999999183942815 0.998834882836885 0.998749361081611 0.999 30000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.395761564189004 0.603814572986184 0.499463537909757 0.50127808577605 0.6 30000 0.999 "30+/100-"
