"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0557704632886326 0.0665960562629886 0.0612904441172806 0.0612500260363384 0.06
"Low prevalence pop" "Low prevalence pop" 0.00757145230932632 0.0118316017301637 0.00962727155047736 0.00964736084817996 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.686194616153801 0.831269637311714 0.758929085252246 0.759342336070958 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.684456918450287 0.780346828283071 0.732760162606282 0.732798857627777 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.612743201652422 0.743694145329067 0.676552304764331 0.678074619098379 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.676767298255723 0.769218994481449 0.723017540897223 0.722648752784926 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.998252052040642 0.999999744821129 0.999165722130294 0.999119345694037 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997232475149932 0.999760964604112 0.998527063902412 0.998497757823797 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.99728203594008 0.999375329307662 0.998363382316543 0.998340038737946 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.9973664054334 0.999800930991241 0.998679478152669 0.998642467961556 0.999
"v.efficacy" "v.efficacy" 0.433881572911965 0.609083351272408 0.518549279500963 0.52040910328939 0.6
