"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.05031342317625 0.0618212214777484 0.0558649011458675 0.0558920061244834 0.06 30000 0.9993 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00891652037377553 0.0136479584129009 0.0110430583257436 0.0110862887202809 0.01 30000 0.9993 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.67068932912471 0.728430453348616 0.700146216892112 0.700109334798645 0.7 30000 0.9993 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.68136550330197 0.736698818627513 0.709993127049516 0.709911105139979 0.7 30000 0.9993 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.680668978874287 0.738108213395344 0.708719445929949 0.708721759677803 0.7 30000 0.9993 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.661149628355663 0.71918292178384 0.689113013639393 0.689200584854072 0.7 30000 0.9993 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998197229772413 0.999667921524182 0.998993207443331 0.998960515239792 0.9993 30000 0.9993 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997355470347814 0.999545008188761 0.998600008890011 0.998549106964203 0.9993 30000 0.9993 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998796333654195 0.999856329845383 0.999369879820571 0.999337811317546 0.9993 30000 0.9993 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998579534657882 0.999829448349605 0.999271005542427 0.999234495137949 0.9993 30000 0.9993 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.499830437453668 0.696607520095647 0.597408828479335 0.598940121913324 0.6 30000 0.9993 "1500+/5000-"
