"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0418630617525915 0.0625341791324969 0.0522142444333051 0.0523531090251068 0.06
"Low prevalence pop" "Low prevalence pop" 0.00620974324972992 0.0159984531166551 0.0104080290359976 0.0106652428865088 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.593873278064185 1.47787903196129 0.935967385562317 0.976581936124009 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.766520169860846 0.994518279395965 0.873027446781671 0.874236080690447 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.455246921128358 0.970229714793645 0.694765791915792 0.708714179229024 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.732652963768078 0.927035736844837 0.828865902713556 0.828780496456461 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.9964568849151 1.00116732029707 0.999250643710299 0.999087045632256 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996903510727954 1.00231662658719 0.999684494501094 0.99958897308049 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.994577819227681 0.999818027500839 0.997431359689367 0.99727925746272 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.993591801945502 1.00023114370293 0.997222839244103 0.997085211504502 0.999
"v.efficacy" "v.efficacy" 0.11094051712651 0.424183865880065 0.255931243270896 0.262727209314828 0.3
