"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0313155014008141 0.0577079240507807 0.0439645112970875 0.0441880014298015 0.06
"Low prevalence pop" "Low prevalence pop" 0.00597872402470281 0.0175803019610977 0.0115315083206196 0.0118320222478264 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.530074941792715 0.94076302833445 0.733352390429989 0.737520257674269 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.742491898025343 0.999827119411132 0.865171274150144 0.862143743216474 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.500437394122461 0.88336794035531 0.669576512754585 0.683242854643161 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.559816583760248 0.883071199965657 0.723573608043283 0.727876026000908 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.994205242054844 0.999996920258464 0.997845949880266 0.997527528261695 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.992943704645065 0.99999840742158 0.997536487479029 0.997108248276996 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.995187861863331 0.999999573426826 0.998317432640493 0.998023463238479 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.99449712529484 0.999997326731139 0.997918220847176 0.997628637453058 0.999
"v.efficacy" "v.efficacy" 0.338516260662302 0.940609500035468 0.59395327837403 0.609897860741103 0.6
