"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0530875598578819 0.0649041445690801 0.0590025644766414 0.0590474553807714 0.06
"Low prevalence pop" "Low prevalence pop" 0.00734943424810608 0.0126825346851782 0.0099581291048803 0.0100234183722935 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.560584766242374 0.764733492371714 0.655741760963567 0.657935729882018 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.659635821557196 0.770039423010661 0.71719613263315 0.717311367452649 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.65913990251083 0.901135220050369 0.772890502155772 0.776572133681355 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.609327102323693 0.713833842815308 0.662538008567101 0.662502739019974 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997147677029603 0.999200909218737 0.998232837986804 0.998197360929493 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997799157599808 1.00073518893626 0.999369778435474 0.999359409362519 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.997896314127194 0.999891160262585 0.998986661037195 0.99896521313059 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996593559425965 0.999548151756548 0.998195809518373 0.998167017272752 0.999
"v.efficacy" "v.efficacy" 0.229425747066236 0.381282412310736 0.300548853106081 0.301882170073137 0.3
