"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0556706115944792 0.0628485954287343 0.059297433369323 0.059325532039165 0.06 1e+05 0.9994 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00793261129583821 0.0108565851974146 0.00945660766302708 0.00947612904652479 0.01 1e+05 0.9994 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.671695282147972 0.752286923686979 0.711567508470559 0.711641547873169 0.7 1e+05 0.9994 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.67453024461078 0.733145663695385 0.704757831789121 0.704794796516611 0.7 1e+05 0.9994 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.658110572805316 0.742997829373839 0.699210503195838 0.699068581075144 0.7 1e+05 0.9994 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.702350587057374 0.772415094620031 0.737985782167025 0.737732934653812 0.7 1e+05 0.9994 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998728679583948 0.999996370255658 0.999347142461313 0.999318704967113 0.9994 1e+05 0.9994 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997870589706715 0.999638557727027 0.99871803728083 0.998704386927984 0.9994 1e+05 0.9994 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999028650811219 0.999999171542653 0.999573190863912 0.999543205451271 0.9994 1e+05 0.9994 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998801220073718 0.999996282214642 0.999491196319706 0.999447721439279 0.9994 1e+05 0.9994 "30+/100-"
"v.efficacy" "v.efficacy" 0.540205026146619 0.671913292456611 0.60387688838443 0.604749335575803 0.6 1e+05 0.9994 "30+/100-"
