"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.055383355865436 0.0633991649622902 0.0594481503416824 0.0594253260432186 0.06
"Low prevalence pop" "Low prevalence pop" 0.00731051617056576 0.0106736308410892 0.00896271668066538 0.00899556117508994 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.638380091174913 0.773871866916119 0.707284513579852 0.707902248305201 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.654413047615781 0.724751161456427 0.689879439351821 0.689884009658077 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.623894580484802 0.769726002240529 0.695338328427987 0.697170996323578 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.688216825821526 0.762929210578552 0.725949361985172 0.725960913571667 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99791676754085 0.999282798106303 0.998658552761692 0.998641998357679 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996568999795824 0.99862588091219 0.997635919944293 0.997627594324662 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998456335456076 0.999648402898597 0.99909283541777 0.999078946788803 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997353741048318 0.999323653301336 0.998415630424353 0.998402429730679 0.999
"v.efficacy" "v.efficacy" 0.261234845947815 0.359047488351947 0.306202720991511 0.30719717665657 0.3
