"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.05211256162893 0.0610246224393091 0.0565430232131125 0.0565134848130615 0.06 70000 0.9993 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00745508338524393 0.0109740693253653 0.00920346572421105 0.00921054923574191 0.01 70000 0.9993 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.683558693202992 0.803454492851435 0.74168530018254 0.742387301048256 0.7 70000 0.9993 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.674651023272029 0.762481905853334 0.714922004550218 0.715478565565784 0.7 70000 0.9993 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.652930226024084 0.754310829747355 0.703435247827769 0.703794378659125 0.7 70000 0.9993 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.640612206024564 0.71767251409342 0.68082831941884 0.681450623148788 0.7 70000 0.9993 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998462213027731 0.999936561754778 0.99924088117915 0.999216055309919 0.9993 70000 0.9993 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998523520439563 0.999998379019372 0.999373481249494 0.999327902238789 0.9993 70000 0.9993 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997546189739889 0.999404021265107 0.998494770725064 0.998478113064584 0.9993 70000 0.9993 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997805220722152 0.999838842754698 0.998862951413854 0.998835569431655 0.9993 70000 0.9993 "30+/100-"
"v.efficacy" "v.efficacy" 0.49179224201459 0.654825119178228 0.571822253282696 0.573815543237009 0.6 70000 0.9993 "30+/100-"
