"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.055052656676148 0.062992141486705 0.0589317218019657 0.0589038573332309 0.06
"Low prevalence pop" "Low prevalence pop" 0.00740401354705335 0.0104898703454383 0.00892252402077963 0.00895500488486956 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.678152280647033 0.760383790721114 0.716451351895611 0.716626286156987 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.655638475782249 0.726880631715106 0.690451209966366 0.690916891445236 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.632812147343241 0.714145714682843 0.67365005767099 0.673608177932216 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.690943613150437 0.766156943380127 0.729034595904727 0.729022890568951 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997867010205271 0.999586406037759 0.998761563935571 0.998749685464651 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996268033664921 0.998325625113491 0.997365199696179 0.997348060573907 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.997478202005978 0.999125058367315 0.99835141896462 0.998335619758698 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997021815494203 0.999091126475068 0.998124220825211 0.998108932577424 0.9987
"v.efficacy" "v.efficacy" 0.690009288927869 0.858259382381931 0.771371958899729 0.772452906631328 0.75
