"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0563549283899664 0.0637810684405918 0.0599941479277271 0.0600511515700286 0.06 1e+05 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00818952743188291 0.0112542029160929 0.00971141472460889 0.00973312783811093 0.01 1e+05 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.664515167530999 0.751283587560802 0.706891101793733 0.707021869016759 0.7 1e+05 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.665340008612104 0.727771056070151 0.696838516121855 0.697028937745137 0.7 1e+05 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.647180295815461 0.736643144710435 0.693674714346714 0.693825520927824 0.7 1e+05 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.70147596687461 0.768983466313619 0.736248231060328 0.736314187597797 0.7 1e+05 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998401084496095 0.999839698251498 0.999113370798961 0.99909864081202 0.999 1e+05 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997421417873401 0.999196820931663 0.998346996997617 0.998339866800986 0.999 1e+05 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998727227384053 0.99998898637227 0.999319934480314 0.999307101494694 0.999 1e+05 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998539188238456 0.999992216268631 0.999277369308998 0.99925253779014 0.999 1e+05 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.535941034863752 0.674001123673487 0.603374680479071 0.604732792877108 0.6 1e+05 0.999 "30+/100-"
