"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0570813645619253 0.0672601292311909 0.062216055411551 0.0621826634901196 0.06 50000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00854806823713987 0.0125584639640809 0.0105285395003199 0.0105430756425188 0.01 50000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.629873668637365 0.745809724410748 0.686655814792678 0.687584622264873 0.7 50000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.664165138381412 0.748998727272137 0.706648435329438 0.707340189439178 0.7 50000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.653569732565745 0.767610773076371 0.712554405998006 0.713224355079108 0.7 50000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.670486316428648 0.753732973296207 0.710320356496534 0.710469758852466 0.7 50000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998188137275825 0.999990099034541 0.999121759459952 0.999077135468901 0.999 50000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998415023955309 0.999999728990963 0.999395222650626 0.999310823736186 0.999 50000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998193609076632 0.999999597708796 0.999137647048624 0.99909057095594 0.999 50000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998168645310761 0.99999999108853 0.999187204436532 0.999132846224644 0.999 50000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.516450375994571 0.694141581225165 0.599700493640016 0.601046809781346 0.6 50000 0.999 "30+/100-"
