"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.054942650118111 0.0660857672779053 0.0600375954946459 0.0601285603919559 0.06
"Low prevalence pop" "Low prevalence pop" 0.0093570954975456 0.0145196363083177 0.0117703731294928 0.0118411398967778 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.632963285450006 0.751514458769971 0.694413468451361 0.693675021236966 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.644018938014386 0.742492802023928 0.694617801384093 0.69506947890722 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.676937942907582 0.796025936024261 0.737432661486802 0.737282782149019 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.653027794198598 0.753378292130086 0.702568248289228 0.702227228128121 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998366541402904 1.00056819084645 0.999480355792981 0.999473790316448 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998030051373329 1.00077948165742 0.999463907121776 0.999454482396132 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998556053002378 1.00084466409519 0.999698732177827 0.999692599914165 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998919646829687 1.00148292335118 1.00020775506191 1.00021095919531 0.9999
"v.efficacy" "v.efficacy" 0.595837521071117 0.800152886469721 0.68602775950854 0.688488611652355 0.75
