"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0576997180281216 0.0606537844383209 0.0592215890283613 0.0592119697805716 0.06
"Low prevalence pop" "Low prevalence pop" 0.00915611133065473 0.0104154110944731 0.00974920349527437 0.00976396625100376 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.833361259470781 0.885347633692771 0.85943006159929 0.859545851488236 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.839269812304211 0.86312732607104 0.851074896521385 0.85102829867715 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.828062214280179 0.87952125895905 0.853230351474305 0.853238566332973 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.836914739601202 0.861058762514147 0.848683324839222 0.848622877495777 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998679551798922 0.999188710668499 0.998939396134268 0.998936640622614 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998677389837347 0.999361476015407 0.999016819275028 0.999016074518436 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.99870074017385 0.999201849527158 0.998956632207227 0.998955507221837 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998473730492475 0.999170434278393 0.99882780756178 0.998821787215334 0.999
"v.efficacy" "v.efficacy" 0.278083300410263 0.312497631953041 0.294941347475499 0.295136294570404 0.3
