"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0561917941886827 0.065601671442015 0.0607054742955544 0.060742957635613 0.06
"Low prevalence pop" "Low prevalence pop" 0.00955500913038787 0.0141473763905427 0.0116700329666918 0.011718347363554 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.792629117201173 1.00810010722248 0.904860148822483 0.907787577751654 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.792750237414498 0.871029542232122 0.831806840260195 0.831725630075971 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.783371104493227 0.96439560549302 0.872898386144141 0.87417620079462 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.800287233214322 0.875253223764143 0.838239268575543 0.838501232220094 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998065233820364 0.999773178965568 0.998986848370413 0.998963557532933 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998643748564883 1.00071785941229 0.999768239738586 0.999741302980738 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.996763301979487 0.9988475373794 0.997873209193591 0.997843094744465 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998371818887292 1.00067219245144 0.999486967872432 0.999468345440151 0.999
"v.efficacy" "v.efficacy" 0.199483563794463 0.304935198971445 0.254444773470835 0.254259558540797 0.3
