"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.052303218781315 0.0597354553514496 0.0560413212909071 0.0560628268207596 0.06 70000 0.9999 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00798649697215895 0.0107807547056597 0.00938905379914507 0.00939339290296018 0.01 70000 0.9999 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.669849240058652 0.724474825216389 0.698968061729384 0.698986984044893 0.7 70000 0.9999 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.676087468654855 0.722978193720654 0.699577392070894 0.699253467800907 0.7 70000 0.9999 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.672992361332073 0.723162099458787 0.69891327534757 0.699115304018608 0.7 70000 0.9999 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.673508862705734 0.720247143955452 0.696130307349696 0.696185220961296 0.7 70000 0.9999 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999463163639251 0.999999874140033 0.999833711851475 0.999793423690533 0.9999 70000 0.9999 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999116239016828 0.999999900004368 0.999705914179205 0.9996471301843 0.9999 70000 0.9999 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998924661213888 0.999907445209607 0.99944491463353 0.999423310602566 0.9999 70000 0.9999 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999230804276824 0.999999909319472 0.999753216580433 0.999697586454289 0.9999 70000 0.9999 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.531025709635611 0.667434912643293 0.59926968853376 0.600123486391837 0.6 70000 0.9999 "1500+/5000-"
