"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0549093532012275 0.0653073304333687 0.0600674762050506 0.0600470941399422 0.06
"Low prevalence pop" "Low prevalence pop" 0.00759333495271619 0.0115757105607127 0.00953618940233416 0.00954841591991876 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.61726844787362 0.731780261543382 0.673818128552577 0.674244488556795 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.65454727912877 0.755078650139468 0.704102249074332 0.704720607975623 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.621842031633643 0.741996594498318 0.685322604062433 0.685844351270365 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.631159983903955 0.709787271521459 0.668400523474774 0.668882853050204 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997845240675712 0.999850308787229 0.998899747185479 0.998860738667373 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998523755154133 0.999999822206681 0.999427455010171 0.999353622522024 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.998072646853351 0.999907607508138 0.999025621619814 0.999002820331914 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.996062884655178 0.998792473533185 0.997421707424301 0.997392330206286 0.999
"v.efficacy" "v.efficacy" 0.538314096884595 0.731264674135037 0.632025110720027 0.635013327515008 0.6
