"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0554393382849865 0.0642819359459634 0.0600503490829395 0.0600392842111964 0.06 60000 0.9994 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00715288638374669 0.0103741335077439 0.00873327394863336 0.00877256398628659 0.01 60000 0.9994 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.653871400024071 0.761867918433192 0.705681580151129 0.705827858651206 0.7 60000 0.9994 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.645524444868004 0.715399740046398 0.682064347643069 0.682030130000898 0.7 60000 0.9994 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.660419208956972 0.774881574697549 0.717942549691694 0.71753875575626 0.7 60000 0.9994 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.679967342216331 0.766033880251453 0.722139292329253 0.722249273906577 0.7 60000 0.9994 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997527635371006 0.999370476149955 0.998509057338879 0.998487860279619 0.9994 60000 0.9994 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997868235954795 0.999859275219602 0.998842638375779 0.998833400983594 0.9994 60000 0.9994 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998364575998139 0.999960951928317 0.999171014634158 0.999141080613586 0.9994 60000 0.9994 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999223468898903 0.999999995866828 0.999792938040633 0.999724842763604 0.9994 60000 0.9994 "30+/100-"
"v.efficacy" "v.efficacy" 0.496439817061863 0.659588290902787 0.580917214235775 0.581642941181926 0.6 60000 0.9994 "30+/100-"
