"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0609078506713667 0.0718761605651433 0.0663310153827537 0.0663887279073336 0.06 50000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00991576431859212 0.0143471134332359 0.0121418263208318 0.0121769695439249 0.01 50000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.637245117429095 0.757200836201774 0.694143721848709 0.695140301694614 0.7 50000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.613887444367234 0.690733667312269 0.652960865848217 0.653262301545325 0.7 50000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.598388173949693 0.717686507702068 0.658332132670332 0.659216020736369 0.7 50000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.666859321512578 0.757856838469551 0.710647309705048 0.71134826054374 0.7 50000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998301965547426 0.999997242026223 0.999264437065932 0.999204702745226 0.999 50000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997758113262316 0.999999309795003 0.99892100458612 0.998868864576231 0.999 50000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998331631330246 0.999997565166477 0.999233388127063 0.999186850908105 0.999 50000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998612778521085 0.999999580928617 0.999565607256002 0.999460026750036 0.999 50000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.463203465027692 0.630380976087908 0.546886591063378 0.547974116457542 0.6 50000 0.999 "30+/100-"
